time,F: theta1,F: theta1dot,F: theta2,F: theta2dot,F: s,F: E,F: MotorEnable,T: y,T: dy,T: d2y,T: d3y,T: d4y
14.6,0.0,0.0,-0.13194689145077232,0.6260776231971111,0.0,1.9773866016729488e-05,0.0,0.0,0.0,0.0,0.0,0.0
14.62,0.0,0.0,-0.11702432634622068,0.7473000994395949,0.0,1.555412412972687e-05,0.0,0.0,0.0,0.0,0.0,0.0
14.64,0.0,0.0,-0.0997455667514767,0.8622267826442817,0.0,1.1300052614222997e-05,0.0,0.0,0.0,0.0,0.0,0.0
14.66,0.0,0.0,-0.08011061266654039,0.9638774921825882,0.0,7.289090916881159e-06,0.0,0.0,0.0,0.0,0.0,0.0
14.68,0.0,0.0,-0.05890486225480922,1.051488048843764,0.0,3.940901231012752e-06,0.0,0.0,0.0,0.0,0.0,0.0
14.7,0.0,0.0,-0.036913713679680674,1.0987552919168404,0.0,1.5476357012101828e-06,0.0,0.0,0.0,0.0,0.0,0.0
14.72,0.0,0.0,-0.013351768777757234,1.1452156117404402,0.0,2.0247474769115853e-07,0.0,0.0,0.0,0.0,0.0,0.0
14.74,0.0,0.0,0.009424777960768765,1.1376221817956589,0.0,1.0088707151391126e-07,0.0,0.0,0.0,0.0,0.0,0.0
14.76,0.0,0.0,0.032986722862692205,1.1489621567167696,0.0,1.2358666260455273e-06,0.0,0.0,0.0,0.0,0.0,0.0
14.78,0.0,0.0,0.05497787143782075,1.1135879172605931,0.0,3.4329628501265155e-06,0.0,0.0,0.0,0.0,0.0,0.0
14.8,0.0,0.0,0.07618362184955191,1.048233442143191,0.0,6.591989276906253e-06,0.0,0.0,0.0,0.0,0.0,0.0
14.82,0.0,0.0,0.09503317777109077,0.9548941029567468,0.0,1.0257552875245504e-05,0.0,0.0,0.0,0.0,0.0,0.0
14.84,0.0,0.0,0.11231193736583475,0.8507186376380035,0.0,1.4326664759640466e-05,0.0,0.0,0.0,0.0,0.0,0.0
14.86,0.0,0.0,0.1272345024703864,0.7389352171456605,0.0,1.838666878341266e-05,0.0,0.0,0.0,0.0,0.0,0.0
14.88,0.0,0.0,0.13901547492134822,0.603133385044783,0.0,2.194924349624814e-05,0.0,0.0,0.0,0.0,0.0,0.0
14.9,0.0,0.0,0.14844025288211768,0.45956261795337616,0.0,2.5026299177422857e-05,0.0,0.0,0.0,0.0,0.0,0.0
14.92,0.0,0.0,0.15393804002589986,0.2973710847685995,0.0,2.69144287449925e-05,0.0,0.0,0.0,0.0,0.0,0.0
14.94,0.0,0.0,0.15629423451609223,0.11465028655701856,0.0,2.774464527099251e-05,0.0,0.0,0.0,0.0,0.0,0.0
14.96,0.0,0.0,0.15629423451609223,-0.017161712532576257,0.0,2.774464527099251e-05,0.0,0.0,0.0,0.0,0.0,0.0
14.98,0.0,0.0,0.1515818455357075,-0.20633551862795502,0.0,2.6096823102931732e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.1445132620651304,-0.3508079481148001,0.0,2.3719671480384866e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.02,0.0,0.0,0.1343030859409635,-0.4954211918186575,0.0,2.0486380959296224e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.04,0.0,0.0,0.12095131716320676,-0.6384372956746067,0.0,1.661554019461264e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.06,0.0,0.0,0.10524335389525766,-0.7615679335897952,0.0,1.2580057334055641e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.08,0.0,0.0,0.08717919613711624,-0.8869210690847438,0.0,8.632150056410053e-06,0.0,0.0,0.0,0.0,0.0,0.0
15.1,0.0,0.0,0.06754424205217993,-0.9750432511848196,0.0,5.181672089701189e-06,0.0,0.0,0.0,0.0,0.0,0.0
15.12,0.0,0.0,0.046338491640448815,-1.0500419857516077,0.0,2.4388048329163973e-06,0.0,0.0,0.0,0.0,0.0,0.0
15.14,0.0,0.0,0.02434734306532027,-1.092325219600403,0.0,6.732810814227526e-07,0.0,0.0,0.0,0.0,0.0,0.0
15.16,0.0,0.0,0.0015707963267942756,-1.1164519069407457,0.0,2.802418653162351e-09,0.0,0.0,0.0,0.0,0.0,0.0
15.18,0.0,0.0,-0.02120575041173172,-1.128870190512657,0.0,5.10740799539272e-07,0.0,0.0,0.0,0.0,0.0,0.0
15.2,0.0,0.0,-0.043196898986860265,-1.1031518278718164,0.0,2.1193291064557635e-06,0.0,0.0,0.0,0.0,0.0,0.0
15.22,0.0,0.0,-0.06440264939859136,-1.0619848672150882,0.0,4.7108657559697244e-06,0.0,0.0,0.0,0.0,0.0,0.0
15.24,0.0,0.0,-0.08403760348352766,-0.9994306288969284,0.0,8.021222790020415e-06,0.0,0.0,0.0,0.0,0.0,0.0
15.26,0.0,0.0,-0.10210176124166909,-0.9017298069069966,0.0,1.1840218809620483e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.28,0.0,0.0,-0.11780972450961819,-0.8064770416238484,0.0,1.576360492405094e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.3,0.0,0.0,-0.13037609512397746,-0.6591022656936285,0.0,1.930586210165101e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.32,0.0,0.0,-0.14137166941154183,-0.5373504710048833,0.0,2.2699591090633356e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.34,0.0,0.0,-0.14844025288211893,-0.3835554139095081,0.0,2.502629917742328e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.36,0.0,0.0,-0.1523672436991062,-0.21061142763732776,0.0,2.6367957107625834e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.38,0.0,0.0,-0.1539380400259011,-0.07532709325867512,0.0,2.6914428744992935e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.4,0.0,0.0,-0.15158184553570875,0.10640854288299778,0.0,2.609682310293216e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.42,0.0,0.0,-0.14608405839192656,0.25797990269931304,0.0,2.423811893122073e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.44,0.0,0.0,-0.13744467859455456,0.4198089290558468,0.0,2.1456017813291558e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.46,0.0,0.0,-0.1264491043069902,0.5444603703976502,0.0,1.8160373477169976e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.48,0.0,0.0,-0.112311937365836,0.6898018960672936,0.0,1.4326664759640785e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.5,0.0,0.0,-0.09581857593448946,0.8137573546573746,0.0,1.0427799808425522e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.52,0.0,0.0,-0.07775441817634804,0.9054771014703131,0.0,6.866626304916596e-06,0.0,0.0,0.0,0.0,0.0,0.0
15.54,0.0,0.0,-0.05811946409141176,0.9797402687324059,0.0,3.83651113618237e-06,0.0,0.0,0.0,0.0,0.0,0.0
15.56,0.0,0.0,-0.03691371367968067,1.0517124310747294,0.0,1.547635701210182e-06,0.0,0.0,0.0,0.0,0.0,0.0
15.58,0.0,0.0,-0.014922565104552123,1.0905922517573168,0.0,2.5291828344812266e-07,0.0,0.0,0.0,0.0,0.0,0.0
15.6,0.0,0.0,0.006283185307178979,1.0806473055547015,0.0,4.483869845062439e-08,0.0,0.0,0.0,0.0,0.0,0.0
15.62,0.0,0.0,0.028274333882307524,1.0784337511261164,0.0,9.079836436252802e-07,0.0,0.0,0.0,0.0,0.0,0.0
15.64,0.0,0.0,0.04948008429403862,1.0556341591156475,0.0,2.7806999086024717e-06,0.0,0.0,0.0,0.0,0.0,0.0
15.66,0.0,0.0,0.06911503837897487,0.986136581825713,0.0,5.42548251252651e-06,0.0,0.0,0.0,0.0,0.0,0.0
15.68,0.0,0.0,0.08796459430051373,0.9332448227613606,0.0,8.788384896323987e-06,0.0,0.0,0.0,0.0,0.0,0.0
15.7,0.0,0.0,0.10445795573186027,0.832261267235266,0.0,1.2392995888956922e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.72,0.0,0.0,0.11859512267301446,0.7098152737047524,0.0,1.597448692770126e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.74,0.0,0.0,0.13037609512397627,0.5890725573760701,0.0,1.930586210165066e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.76,0.0,0.0,0.13901547492134828,0.46047734414646907,0.0,2.1949243496248154e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.78,0.0,0.0,0.14451326206513046,0.2878404173763567,0.0,2.3719671480384883e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.8,0.0,0.0,0.14765485471872028,0.15915799441483525,0.0,2.476217121936211e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.82,0.0,0.0,0.14765485471872028,0.023396667934938442,0.0,2.476217121936211e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.84,0.0,0.0,0.143727863901733,-0.17269199996388512,0.0,2.3462549568957033e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.86,0.0,0.0,0.13744467859455337,-0.3074675955241288,0.0,2.145601781329119e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.88,0.0,0.0,0.12723450247038645,-0.4784496262743194,0.0,1.8386668783412676e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.9,0.0,0.0,0.11545353001942463,-0.5897652948926545,0.0,1.513936616905821e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.92,0.0,0.0,0.10053096491487298,-0.7331842224385255,0.0,1.1478706803361974e-05,0.0,0.0,0.0,0.0,0.0,0.0
15.94,0.0,0.0,0.08403760348352644,-0.8280341070585947,0.0,8.021222790020182e-06,0.0,0.0,0.0,0.0,0.0,0.0
15.96,0.0,0.0,0.06597344572538502,-0.8968812909580376,0.0,4.9434665041822e-06,0.0,0.0,0.0,0.0,0.0,0.0
15.98,0.0,0.0,0.04555309347705136,-0.9853743994906115,0.0,2.3568340873113343e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.02513274122871771,-1.0304603915772,0.0,7.17419175210093e-07,0.0,0.0,0.0,0.0,0.0,0.0
16.02,0.0,0.0,0.003926990816986615,-1.0534522539507771,0.0,1.7515116582272953e-08,0.0,0.0,0.0,0.0,0.0,0.0
16.04,0.0,0.0,-0.017278759594744487,-1.0522140146390606,0.0,3.390926570329371e-07,0.0,0.0,0.0,0.0,0.0,0.0
16.06,0.0,0.0,-0.038484510006475584,-1.0367010117475748,0.0,1.6821517965620854e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.08,0.0,0.0,-0.058119464091411784,-0.9954153606975121,0.0,3.836511136182372e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.1,0.0,0.0,-0.07696902001295063,-0.9377731244718264,0.0,6.728607186248247e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.12,0.0,0.0,-0.0942477796076946,-0.8653298347655377,0.0,1.0088707151392614e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.14,0.0,0.0,-0.10917034471224625,-0.7446550980568165,0.0,1.3536382699448382e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.16,0.0,0.0,-0.12173671532660553,-0.6279108095803911,0.0,1.6832027035569967e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.18,0.0,0.0,-0.13194689145077243,-0.5186101177001335,0.0,1.9773866016729518e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.2,0.0,0.0,-0.13901547492134952,-0.36276954449306065,0.0,2.194924349624855e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.22,0.0,0.0,-0.14372786390173425,-0.23117948475823158,0.0,2.346254956895744e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.24,0.0,0.0,-0.1445132620651317,-0.056432128345936666,0.0,2.3719671480385293e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.26,0.0,0.0,-0.1429424657383368,0.07063586296603835,0.0,2.320682886685617e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.28,0.0,0.0,-0.13823007675795207,0.23429721404271894,0.0,2.170193005010677e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.3,0.0,0.0,-0.13037609512397752,0.38313862026708934,0.0,1.9305862101651025e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.32,0.0,0.0,-0.1201659189998106,0.5134295415459532,0.0,1.6400454562982614e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.34,0.0,0.0,-0.10759954838545133,0.616116027238222,0.0,1.3149648925311661e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.36,0.0,0.0,-0.09189158511750224,0.758501155763808,0.0,9.590577235792605e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.38,0.0,0.0,-0.0753982236861557,0.8325773788470832,0.0,6.456772576891276e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.4,0.0,0.0,-0.056548667764616874,0.925221722391581,0.0,3.631934574501355e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.42,0.0,0.0,-0.036913713679680674,0.985924918075841,0.0,1.5476357012101828e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.44,0.0,0.0,-0.016493361431347026,1.0093023536512888,0.0,3.089666565114164e-07,0.0,0.0,0.0,0.0,0.0,0.0
16.46,0.0,0.0,0.003926990816986628,1.021810214276894,0.0,1.751511658227307e-08,0.0,0.0,0.0,0.0,0.0,0.0
16.48,0.0,0.0,0.024347343065320277,1.016658720700356,0.0,6.732810814227529e-07,0.0,0.0,0.0,0.0,0.0,0.0
16.5,0.0,0.0,0.044767695313653925,0.9996152491963404,0.0,2.2762645510328555e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.52,0.0,0.0,0.06361725123519268,0.9581971589821738,0.0,4.59666719585309e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.54,0.0,0.0,0.08089601082993667,0.8789311952015297,0.0,7.432714872855629e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.56,0.0,0.0,0.09660397409788576,0.7956500776029468,0.0,1.0599447950931602e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.58,0.0,0.0,0.1099557428756425,0.6847767504438839,0.0,1.3731851400506311e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.6,0.0,0.0,0.12173671532660432,0.577333419692537,0.0,1.6832027035569632e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.62,0.0,0.0,0.13037609512397633,0.44912589116421,0.0,1.9305862101650676e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.64,0.0,0.0,0.1358738822677585,0.30401616111117025,0.0,2.0968396967640566e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.66,0.0,0.0,0.13901547492134833,0.15588349949243255,0.0,2.194924349624817e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.68,0.0,0.0,0.13901547492134833,0.02931409684226241,0.0,2.194924349624817e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.7,0.0,0.0,0.1358738822677585,-0.13818621518521187,0.0,2.0968396967640566e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.72,0.0,0.0,0.12959069696057887,-0.2868683005871515,0.0,1.9073961958101305e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.74,0.0,0.0,0.12095131716320687,-0.426919403993602,0.0,1.661554019461267e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.76,0.0,0.0,0.1099557428756425,-0.5410351502930927,0.0,1.3731851400506311e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.78,0.0,0.0,0.09660397409788576,-0.6493961308458134,0.0,1.0599447950931602e-05,0.0,0.0,0.0,0.0,0.0,0.0
16.8,0.0,0.0,0.08089601082993667,-0.7592337791239769,0.0,7.432714872855629e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.82,0.0,0.0,0.06361725123519268,-0.8523806841289009,0.0,4.59666719585309e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.84,0.0,0.0,0.044767695313653925,-0.9165659952878984,0.0,2.2762645510328555e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.86,0.0,0.0,0.025918139392115173,-0.9511644815699142,0.0,7.629584783240169e-07,0.0,0.0,0.0,0.0,0.0,0.0
16.88,0.0,0.0,0.0054977871437815245,-1.0013461675310225,0.0,3.432962850125828e-08,0.0,0.0,0.0,0.0,0.0,0.0
16.9,0.0,0.0,-0.01413716694115468,-0.987183494210867,0.0,2.2699591090634952e-07,0.0,0.0,0.0,0.0,0.0,0.0
16.92,0.0,0.0,-0.03377212102609088,-0.9705580085031997,0.0,1.2954180224253673e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.94,0.0,0.0,-0.052621676947629634,-0.924060894765281,0.0,3.145014333514007e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.96,0.0,0.0,-0.070685834705771,-0.8884635076025372,0.0,5.6748977726583534e-06,0.0,0.0,0.0,0.0,0.0,0.0
16.98,0.0,0.0,-0.08717919613711754,-0.8190569399707526,0.0,8.632150056410312e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,-0.10131636307827173,-0.7105036011921771,0.0,1.1658762201828095e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.02,0.0,0.0,-0.11388273369263101,-0.6285596688891636,0.0,1.4730213045696515e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.04,0.0,0.0,-0.12330751165340047,-0.4870852936567291,0.0,1.7269204345463656e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.06,0.0,0.0,-0.13037609512397755,-0.36591243725625155,0.0,1.930586210165104e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.08,0.0,0.0,-0.13430308594096482,-0.2082113632293943,0.0,2.048638095929663e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.1,0.0,0.0,-0.13587388226775973,-0.06684403144612688,0.0,2.0968396967640945e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.12,0.0,0.0,-0.13508848410436228,0.04346287830552659,0.0,2.0726688358805494e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.14,0.0,0.0,-0.13037609512397755,0.2093683462968017,0.0,1.930586210165104e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.16,0.0,0.0,-0.12409290981679791,0.3249034087754576,0.0,1.7489894814400366e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.18,0.0,0.0,-0.113882733692631,0.47641725455465667,0.0,1.4730213045696512e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.24,0.0,0.0,-0.07225663103256588,0.7716970020738012,0.0,5.929917870096328e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.26,0.0,0.0,-0.05497787143782196,0.8608790623079723,0.0,3.4329628501266663e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.28,0.0,0.0,-0.03691371367968065,0.9025253916354475,0.0,1.547635701210181e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.3,0.0,0.0,-0.017278759594744453,0.9509808963231209,0.0,3.390926570329357e-07,0.0,0.0,0.0,0.0,0.0,0.0
17.32,0.0,0.0,0.0015707963267943027,0.9563138995331719,0.0,2.802418653162448e-09,0.0,0.0,0.0,0.0,0.0,0.0
17.34,0.0,0.0,0.021205750411730506,0.9631892005703292,0.0,5.107407995392135e-07,0.0,0.0,0.0,0.0,0.0,0.0
17.36,0.0,0.0,0.04005530633326926,0.9479539506515324,0.0,1.8222727292202044e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.38,0.0,0.0,0.05811946409141056,0.9054435122211376,0.0,3.836511136182211e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.4,0.0,0.0,0.07461282552275707,0.8426322554838782,0.0,6.322957086202465e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.42,0.0,0.0,0.08953539062730871,0.7550216723136507,0.0,9.105058204131597e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.44,0.0,0.0,0.10210176124166799,0.6516103802005797,0.0,1.1840218809620229e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.46,0.0,0.0,0.11309733552923236,0.5366766279676152,0.0,1.4527738298005065e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.48,0.0,0.0,0.12173671532660436,0.43512534758217636,0.0,1.6832027035569646e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.5,0.0,0.0,0.12723450247038653,0.28961890628928855,0.0,1.83866687834127e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.52,0.0,0.0,0.1295906969605789,0.13380492437234034,0.0,1.9073961958101312e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.54,0.0,0.0,0.13037609512397635,0.03165588771505273,0.0,1.9305862101650683e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.56,0.0,0.0,0.128019900633784,-0.10891294582747804,0.0,1.8614365298982322e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.58,0.0,0.0,0.1225221134900018,-0.25439734175108397,0.0,1.7049915085853188e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.6,0.0,0.0,0.11466813185602726,-0.386446618557551,0.0,1.4934089002713926e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.62,0.0,0.0,0.10445795573186034,-0.49905046850231594,0.0,1.2392995888956939e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.64,0.0,0.0,0.09189158511750106,-0.6025531791994804,0.0,9.590577235792358e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.66,0.0,0.0,0.07696902001294942,-0.728565036093004,0.0,6.728607186248035e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.68,0.0,0.0,0.061261056745000333,-0.7748792142495843,0.0,4.262478771463217e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.7,0.0,0.0,0.04398229715025648,-0.8544982873940673,0.0,2.1970962240809577e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.72,0.0,0.0,0.025918139392115173,-0.8930140969195142,0.0,7.629584783240169e-07,0.0,0.0,0.0,0.0,0.0,0.0
17.74,0.0,0.0,0.007068583470576421,-0.9302286806330687,0.0,5.674897772657263e-08,0.0,0.0,0.0,0.0,0.0,0.0
17.76,0.0,0.0,-0.011780972450962336,-0.9413665719788386,0.0,1.5763604924052323e-07,0.0,0.0,0.0,0.0,0.0,0.0
17.78,0.0,0.0,-0.02984513020910364,-0.9014537747435224,0.0,1.0116731337924498e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.8,0.0,0.0,-0.047909287967244946,-0.882175146147782,0.0,2.6069499521064033e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.82,0.0,0.0,-0.06518804756198882,-0.8582714187309586,0.0,4.8264655254127656e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.84,0.0,0.0,-0.08011061266654046,-0.7550196912065859,0.0,7.289090916881172e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.86,0.0,0.0,-0.0934623814442972,-0.6790349597049667,0.0,9.921262636866037e-06,0.0,0.0,0.0,0.0,0.0,0.0
17.88,0.0,0.0,-0.10524335389525902,-0.5864818444049763,0.0,1.2580057334055967e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.9,0.0,0.0,-0.11466813185602848,-0.47604439021812184,0.0,1.4934089002714244e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.92,0.0,0.0,-0.12173671532660557,-0.3599403947673763,0.0,1.683202703556998e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.94,0.0,0.0,-0.12566370614359285,-0.21012110713992777,0.0,1.7935479380253548e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.96,0.0,0.0,-0.12723450247038776,-0.06960351122605943,0.0,1.838666878341305e-05,0.0,0.0,0.0,0.0,0.0,0.0
17.98,0.0,0.0,-0.1264491043069903,0.019845756891252037,0.0,1.8160373477170006e-05,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,-0.12330751165340048,0.16111787069604186,0.0,1.726920434546366e-05,0.0,0.0,0.0,0.0,0.0,0.0
18.02,0.0,0.0,-0.11623892818282339,0.3192773609298535,0.0,1.5346044544729442e-05,0.0,0.0,0.0,0.0,0.0,0.0
18.04,0.0,0.0,-0.10759954838545138,0.42885681759828254,0.0,1.3149648925311675e-05,0.0,0.0,0.0,0.0,0.0,0.0
18.06,0.0,0.0,-0.09660397409788701,0.5474596960878888,0.0,1.0599447950931875e-05,0.0,0.0,0.0,0.0,0.0,0.0
18.08,0.0,0.0,-0.08403760348352773,0.6268585219222182,0.0,8.021222790020427e-06,0.0,0.0,0.0,0.0,0.0,0.0
18.1,0.0,0.0,-0.06911503837897609,0.7339458380579006,0.0,5.425482512526702e-06,0.0,0.0,0.0,0.0,0.0,0.0
18.12,0.0,0.0,-0.053407075111027075,0.775607521558387,0.0,3.239595963058311e-06,0.0,0.0,0.0,0.0,0.0,0.0
18.14,0.0,0.0,-0.03612831551628322,0.8432616590648657,0.0,1.482479467524105e-06,0.0,0.0,0.0,0.0,0.0,0.0
18.16,0.0,0.0,-0.018064157758141915,0.8933117366369016,0.0,3.7061986688103874e-07,0.0,0.0,0.0,0.0,0.0,0.0
18.18,0.0,0.0,-6.086710996333622e-16,0.9061343062010481,0.0,4.207834246398896e-34,0.0,0.0,0.0,0.0,0.0,0.0
18.2,0.0,0.0,0.018064157758140697,0.9035280808953596,0.0,3.7061986688098876e-07,0.0,0.0,0.0,0.0,0.0,0.0
18.22,0.0,0.0,0.036128315516282004,0.8830809508654607,0.0,1.4824794675240052e-06,0.0,0.0,0.0,0.0,0.0,0.0
18.24,0.0,0.0,0.05262167694762841,0.8427755277118504,0.0,3.1450143335138603e-06,0.0,0.0,0.0,0.0,0.0,0.0
18.26,0.0,0.0,0.06832964021557743,0.7904961892872733,0.0,5.302876696450563e-06,0.0,0.0,0.0,0.0,0.0,0.0
18.28,0.0,0.0,0.08246680715673162,0.7099342510222817,0.0,7.724166412784753e-06,0.0,0.0,0.0,0.0,0.0,0.0
18.3,0.0,0.0,0.0950331777710909,0.6336117022371236,0.0,1.025755287524553e-05,0.0,0.0,0.0,0.0,0.0,0.0
18.32,0.0,0.0,0.10524335389525781,0.527757301227295,0.0,1.2580057334055679e-05,0.0,0.0,0.0,0.0,0.0,0.0
18.34,0.0,0.0,0.11309733552923236,0.4072758747357581,0.0,1.4527738298005065e-05,0.0,0.0,0.0,0.0,0.0,0.0
18.36,0.0,0.0,0.11859512267301454,0.28157737280012396,0.0,1.597448692770128e-05,0.0,0.0,0.0,0.0,0.0,0.0
18.38,0.0,0.0,0.12173671532660436,0.16199430551186791,0.0,1.6832027035569646e-05,0.0,0.0,0.0,0.0,0.0,0.0
18.4,0.0,0.0,0.12173671532660436,0.030244824485521973,0.0,1.6832027035569646e-05,0.0,0.0,0.0,0.0,0.0,0.0
18.42,0.0,0.0,0.12016591899980945,-0.07967208707925291,0.0,1.64004545629823e-05,0.0,0.0,0.0,0.0,0.0,0.0
18.44,0.0,0.0,0.11466813185602727,-0.23953137868324043,0.0,1.4934089002713929e-05,0.0,0.0,0.0,0.0,0.0,0.0
18.46,0.0,0.0,0.10759954838545017,-0.3553705193104356,0.0,1.3149648925311378e-05,0.0,0.0,0.0,0.0,0.0,0.0
18.48,0.0,0.0,0.09817477042468072,-0.46517344857613907,0.0,1.0946947863924018e-05,0.0,0.0,0.0,0.0,0.0,0.0
18.5,0.0,0.0,0.08639379797371889,-0.5815217966352142,0.0,8.477316425822732e-06,0.0,0.0,0.0,0.0,0.0,0.0
18.52,0.0,0.0,0.07304202919596216,-0.6762797665983631,0.0,6.0595297328049964e-06,0.0,0.0,0.0,0.0,0.0,0.0
18.54,0.0,0.0,0.058904862254808,-0.7249959915822971,0.0,3.940901231012589e-06,0.0,0.0,0.0,0.0,0.0,0.0
18.56,0.0,0.0,0.042411500823461595,-0.7904720317891525,0.0,2.04296319815691e-06,0.0,0.0,0.0,0.0,0.0,0.0
18.58,0.0,0.0,0.02513274122871774,-0.8418940257314856,0.0,7.174191752100945e-07,0.0,0.0,0.0,0.0,0.0,0.0
